ts,P2O5,SO4,density,Cl,x,y,SO4_m,SO4_s,average,R(K),R(SO4)
06/08/2022 23:34,16.45999908,4.099999905,1.286526442,26898,,,0.294999987,0.298000008,0.338,57.18972202,26.88976684
06/08/2022 08:24,16.5,4.199999809,1.288280487,22285,,,0.301999986,0.340999991,0.338,58.63296162,27.05641697
06/08/2022 03:54,16.5,4.25,1.281145334,22211,,,0.301999986,0.340999991,0.296499998,58.26600349,26.76359631
06/08/2022 00:14,16.40999985,4.960000038,1.277706981,28008,,,0.301999986,0.340999991,0.296499998,61.26411261,27.95663963
05/08/2022 08:44,16.67000008,4.150000095,1.290763378,26453,,,0.360000014,0.324000001,0.296499998,56.69746048,30.6887903
05/08/2022 03:54,17.10000038,4.250999928,1.288868666,25734,,,0.360000014,0.324000001,0.335999996,56.34553714,26.18994841
03/08/2022 11:34,16.70000076,4.150000095,1.291623831,27967,,,0.310000002,0.340000004,0.342000008,55.19124831,26.48992325
02/08/2022 03:34,16.60000038,4,1.09454143,26249,,,0.358999997,0.349999994,0.337250002,55.82332497,26.64043062
01/08/2022 23:24,16.75,4.099999905,1.289911628,25667,,,0.358999997,0.349999994,0.337250002,56.95782234,25.98828654
01/08/2022 03:14,16.64999962,4.199999809,1.009688854,32658,,,0.382999986,0.370999992,0.354499996,53.39994919,26.75797318
31/07/2022 19:34,16.5,4.079999924,1.30536449,32232,,,0.382999986,0.370999992,0.354499996,51.16473025,27.17331831
31/07/2022 03:24,16.29999924,4.050000191,1.312180161,33214,,,0.379999995,0.379999995,0.376499992,49.13594105,27.12969282
30/07/2022 11:54,16.29999924,4.25,1.306699991,33779,,,0.379999995,0.379999995,0.376499992,50.7903187,27.17546645
30/07/2022 04:04,16.40999985,4.353000164,1.307656646,33416,,,0.379999995,0.379999995,,50.69118848,28.34253999
29/07/2022 20:14,16.25,4.800000191,1.307899952,33697,,,0.379999995,0.379999995,,51.66159721,28.30395136
29/07/2022 08:14,16,3.950000048,1.307349324,31831,,,0.379999995,0.365999997,,51.44020008,30.47210285
29/07/2022 03:44,15.94999981,3.940000057,1.305523276,31958,,,0.379999995,0.365999997,0.379999995,51.26528611,26.87203635
28/07/2022 19:44,16.06999969,3.950000048,1.302417278,32766,,,0.379999995,0.365999997,0.379999995,52.65727464,26.94626934
28/07/2022 03:34,16.29999924,4.050000191,1.299487591,31659,,,0.388999999,0.381000012,0.375249997,52.70997825,26.44632019
27/07/2022 08:34,16,4.050000191,1.295998812,28850,,,0.347000003,0.338,0.375249997,55.50994555,26.19322949
24/07/2022 03:14,16.39999962,4.048999786,1.279954076,26534,,,0.345999986,0.36500001,0.307999999,59.80378808,26.6360993
24/07/2022 00:14,16.5,4.353000164,1.274902821,23913,,,0.345999986,0.36500001,0.307999999,61.83318865,26.7861099
21/07/2022 20:44,16.2859993,4.099999905,1.294778228,32219,,,0.349999994,0.34799999,0.3565,54.92098996,28.46662523
21/07/2022 04:04,16.04999924,4.150000095,1.292720675,31169,,,0.342999995,0.349999994,0.347249992,55.52042495,27.23869984
20/07/2022 19:54,16.32999992,3.947999954,1.291239619,29235,,,0.342999995,0.349999994,0.347249992,56.27333781,27.11840477
20/07/2022 08:44,15.85000038,4.050000191,1.292119384,30981,,,0.395000011,0.319999993,0.347249992,56.14957097,27.31439779
19/07/2022 23:24,16.20000076,4.050000191,1.290522456,30204,,,0.395000011,0.319999993,0.359499999,56.8553541,26.74901068
19/07/2022 03:24,14,3.845999956,1.282226205,24789,,,0.395000011,0.319999993,,59.39859969,30.69092477
17/07/2022 03:54,16.60000038,3.845999956,1.3088938,32955,,,0.345999986,0.338,0.384124998,49.7893421,25.67454758
15/07/2022 23:34,17.39999962,3.950000048,1.300281525,31042,,,0.345999986,0.338,,52.93660442,25.83635618
15/07/2022 03:44,15.30000019,3.940000057,1.297446489,29246,,,0.301999986,0.326000005,0.330999993,53.74824506,27.76595268
12/07/2022 23:44,16.20000076,3.950000048,1.310109258,29027,,,0.301999986,0.330000013,,49.16111844,26.39704106
12/07/2022 03:44,17.39999962,3.950000048,1.306718826,30840,,,0.342999995,0.356999993,0.326250002,49.91306508,25.1986247
09/07/2022 09:24,18.13999939,4.048999786,1.310500264,33598,,,0.360000014,0.345999986,,48.44758923,27.47072906
09/07/2022 03:24,17.96999931,3.239000082,1.323620319,34572,,,0.360000014,0.345999986,,45.58924414,24.96606439
09/07/2022 00:24,17.13999939,3.441999912,1.319419742,34181,,,0.360000014,0.345999986,,44.82784552,21.09557711
07/07/2022 11:44,17.04000092,4.048999786,1.300220728,24156,,,0.349999994,0.360000014,0.353,54.17022081,26.73677292
07/07/2022 08:34,17.03000069,3.599999905,1.285454392,22745,,,0.349999994,0.360000014,0.353,54.17912748,26.82209882
07/07/2022 04:04,16.60000038,3.138000011,1.304555178,22681,,,0.349999994,0.360000014,0.360000014,51.83398498,23.74581852
06/07/2022 20:34,16.60000038,4.250999928,1.283554196,29947,,,0.349999994,0.360000014,0.360000014,59.84203357,22.74010476
05/07/2022 03:54,17.20000076,4.656000137,1.318566084,29561,,,0.389999986,0.370000005,0.359999992,47.27431597,26.63484476
04/07/2022 23:34,17.34000015,4.453999996,1.312161207,27790,,,0.389999986,0.370000005,0.359999992,49.70795749,28.61594738
03/07/2022 16:24,17,4.960000038,1.328380346,27512,,,0.379999995,0.379999995,0.377499998,44.53139828,29.37262722
03/07/2022 11:44,16.95000076,5.059999943,1.319284916,28679,,,0.379000008,0.375,0.377499998,46.31816424,30.14655543
02/07/2022 03:54,17.79999924,4.349999905,1.328064442,29591,,,0.305999994,0.340000004,0.358750001,45.88445759,26.99619772
29/06/2022 03:34,16.39999962,4.756999969,1.319503546,30013,,,0.36500001,0.384000003,0.388500005,47.95991985,29.5615345
28/06/2022 00:14,16.79999924,4.25,1.321611166,27897,,,0.379999995,0.414999992,0.378250003,48.48771936,26.26766622
26/06/2022 23:34,17.60000038,4.349999905,1.326131582,30421,,,0.381999999,0.367000014,0.397999995,43.87892057,26.42872783
26/06/2022 15:54,17.44000053,4.25,1.323798537,29198,,,0.381999999,0.367000014,0.397999995,46.98037588,25.83719843
26/06/2022 08:34,17.25,4.099999905,1.320335627,28413,,,0.338,0.349999994,0.397999995,46.32759521,26.56273477
26/06/2022 04:04,17.25,4.150000095,1.322215796,28750,,,0.338,0.349999994,0.363500007,46.00286221,25.95630891
25/06/2022 19:54,17.03000069,4.150000095,1.32502687,28419,,,0.338,0.349999994,0.363500007,48.00448295,25.39409242
24/06/2022 12:14,17.20000076,4.150000095,1.352654815,27487,,,0.338,0.349999994,,48.98368393,26.70944899
23/06/2022 11:34,16.29999924,4.449999809,1.293959856,24993,,,0.381999999,0.351000011,0.354999997,54.33424338,28.55359774
22/06/2022 00:34,17.5,3.869999886,1.311781883,27664,,,0.340999991,0.335999995,0.328999996,49.2701219,26.1316262
21/06/2022 03:54,17.20000076,3.845999956,1.311733007,29422,,,0.354000002,0.356000006,,48.79008931,25.19046123
20/06/2022 23:54,17.20000076,3.947999954,1.314379215,28849,,,0.354000002,0.356000006,,48.32199275,24.78934106
20/06/2022 15:54,16.70000076,4.25,1.305799723,28452,,,0.354000002,0.356000006,,52.50080225,25.16076105
20/06/2022 08:54,16.82999992,4.889999866,1.312070251,29897,,,0.354000002,0.356000006,,49.41079886,27.31288354
20/06/2022 03:54,17.19000053,4.859000206,1.29807663,29514,,,0.354000002,0.354000002,,50.15261231,29.53124517
19/06/2022 20:14,17.37000084,4.059999943,1.318608999,29418,,,0.354000002,0.354000002,,48.76226383,29.23167524
19/06/2022 03:44,17,4.050000191,1.318419814,28718,,,0.330000013,0.344000012,,47.10096681,25.99137939
18/06/2022 23:34,17,4.150000095,1.313351512,28886,,,0.330000013,0.344000012,,48.58595288,26.17064981
18/06/2022 04:04,16.89999962,4.150000095,1.308794856,27219,,,0.319999993,0.330000013,,50.06175201,26.19353616
16/06/2022 03:54,16.43000031,2.74000001,1.307629824,27263,,,0.333999991,0.338,0.337750003,50.25295279,23.36388071
15/06/2022 03:24,16.29999924,4.048999786,1.298626184,25988,,,0.360000014,0.349999994,0.335999996,53.95414378,27.4795985
14/06/2022 19:44,16.29999924,4.199999809,1.295389414,28635,,,0.360000014,0.349999994,0.335999996,54.72715683,27.24784421
12/06/2022 04:04,16.60000038,4.050000191,1.305482507,27649,,,0.367000014,0.305999994,0.337499991,51.01184722,26.44926755
11/06/2022 19:44,16.60000038,3.845999956,1.30781436,27480,,,0.367000014,0.305999994,0.337499991,50.43798159,26.28548102
11/06/2022 04:14,16.20000076,4.050000191,1.301413536,26826,,,0.358999997,0.305999994,0.336500004,52.7063064,27.23575448
11/06/2022 00:04,16.20000076,3.950000048,1.301009297,27164,,,0.358999997,0.305999994,0.336500004,52.7987182,26.87508946
10/06/2022 12:14,16.5,4.150000095,1.302164197,26145,,,0.27700001,0.324000001,0.336500004,52.00674221,26.10908022
09/06/2022 19:34,16.39999962,3.299999952,1.296261191,25967,,,0.27700001,0.324000001,0.332499996,54.13582498,26.51819109
09/06/2022 03:34,15.89999962,2.799999952,1.263005376,13337,,,0.326999992,0.324000001,0.300500006,64.6183095,23.3762344
09/06/2022 00:04,16.20000076,4.353000164,1.236031175,26150,,,0.326999992,0.324000001,0.300500006,57.32398351,20.71696473
07/06/2022 16:14,16.89999962,4.150000095,1.30832088,26112,,,0.340000004,0.338999987,0.32875,50.26405602,27.47072906
07/06/2022 11:24,16.87000084,4.250999928,1.306099057,25982,,,0.342999995,0.338999987,0.32875,50.63892481,26.74915906
07/06/2022 03:34,17,4.300000191,1.305617094,26749,,,0.342999995,0.338999987,0.339499996,50.76776015,26.53496889
