Name,\\rotem3\FIC-40425
Data Type,Float 32
Number of Values,50407
Time,Value,Value Attributes
31-Dec-2022 16:14:23.53891,34.781
31-Dec-2022 16:13:23.26407,32.86
31-Dec-2022 16:12:23.05424,32.369
31-Dec-2022 16:11:21.75233,29.74
31-Dec-2022 16:10:20.55144,37.033
31-Dec-2022 16:09:19.23853,36.719
31-Dec-2022 15:56:56.47221,36.115
31-Dec-2022 15:55:56.41339,35.69
31-Dec-2022 15:54:17.48509,35.403
31-Dec-2022 15:49:08.60641,36.398
31-Dec-2022 15:47:05.32756,37.692
31-Dec-2022 15:45:57.09921,35.883
31-Dec-2022 15:44:56.94539,36.343
31-Dec-2022 15:42:53.61554,35.633
31-Dec-2022 15:41:31.07828,37.125
31-Dec-2022 15:40:27.85925,35.417
31-Dec-2022 15:35:39.51288,36.098
31-Dec-2022 15:34:39.41306,38.51
31-Dec-2022 15:33:39.33823,38.694
31-Dec-2022 15:32:34.06107,37.252
31-Dec-2022 15:31:32.95418,35.863
31-Dec-2022 15:26:31.33397,36.29
31-Dec-2022 15:25:14.9191,37.1
31-Dec-2022 15:24:14.74628,36.389
31-Dec-2022 15:23:11.57425,36.161
31-Dec-2022 15:20:20.08032,35.891
31-Dec-2022 15:18:43.19215,36.337
31-Dec-2022 15:17:43.08432,42.096
31-Dec-2022 15:16:41.91743,36.633
31-Dec-2022 15:15:25.40056,35.874
31-Dec-2022 15:14:23.24559,37.369
31-Dec-2022 15:13:23.11177,36.97
31-Dec-2022 15:12:21.95087,38.067
31-Dec-2022 15:11:20.84198,36.182
31-Dec-2022 15:10:19.71509,37.687
31-Dec-2022 15:07:21.36873,35.565
31-Dec-2022 15:06:21.27989,35.992
31-Dec-2022 15:05:18.07988,35.486
31-Dec-2022 15:04:17.95204,36.682
31-Dec-2022 15:03:12.70288,35.765
31-Dec-2022 15:01:58.30215,36.321
31-Dec-2022 15:00:55.12213,37.214
31-Dec-2022 14:59:54.95029,35.774
31-Dec-2022 14:58:52.71133,35.923
31-Dec-2022 14:57:51.35942,37.09
31-Dec-2022 14:56:47.17633,35.215
31-Dec-2022 14:55:42.91225,36.524
31-Dec-2022 14:54:09.14127,36.726
31-Dec-2022 14:43:26.77135,36.147
31-Dec-2022 14:42:13.46269,36.195
31-Dec-2022 14:41:11.39774,34.951
31-Dec-2022 14:40:10.33084,35.777
31-Dec-2022 14:39:10.28401,36.418
31-Dec-2022 14:38:10.17918,34.186
31-Dec-2022 14:37:10.08937,38.686
31-Dec-2022 14:36:10.03253,36.021
31-Dec-2022 14:34:41.4549,35.573
31-Dec-2022 14:33:41.42007,36.074
31-Dec-2022 14:32:41.31125,35.808
31-Dec-2022 14:31:40.23035,35.613
31-Dec-2022 14:29:53.40355,35.598
31-Dec-2022 14:28:53.30472,36.904
31-Dec-2022 14:27:50.22971,36.431
31-Dec-2022 14:26:49.12381,29.368
31-Dec-2022 14:25:49.05098,51.619
31-Dec-2022 14:22:33.61053,23.611
31-Dec-2022 14:21:33.57571,36.56
31-Dec-2022 14:20:22.22617,35.093
31-Dec-2022 14:18:45.52802,35.358
31-Dec-2022 14:17:44.39212,40.574
31-Dec-2022 14:16:44.30629,35.346
31-Dec-2022 14:15:20.79597,35.732
31-Dec-2022 14:14:20.69315,38.578
31-Dec-2022 14:13:19.46324,35.319
31-Dec-2022 14:12:17.18727,30.123
31-Dec-2022 14:11:15.88037,51.606
31-Dec-2022 14:07:45.50998,27.496
31-Dec-2022 14:06:44.18806,34.275
31-Dec-2022 14:05:43.01517,34.454
31-Dec-2022 14:04:42.93135,35.35
31-Dec-2022 14:03:41.79845,34.365
31-Dec-2022 14:02:41.74463,33.803
31-Dec-2022 14:01:41.6508,34.25
31-Dec-2022 14:00:39.52585,34.068
31-Dec-2022 13:59:39.315,34.19
31-Dec-2022 13:58:39.23618,35.558
31-Dec-2022 13:57:38.15829,35.424
31-Dec-2022 13:56:38.06346,51.619
31-Dec-2022 13:53:28.60739,8.8496
31-Dec-2022 13:52:27.50351,26.452
31-Dec-2022 13:51:27.30867,34.944
31-Dec-2022 13:50:27.22484,32.521
31-Dec-2022 13:49:26.16295,36.528
31-Dec-2022 13:48:25.10606,33.285
31-Dec-2022 13:47:25.00624,34.601
31-Dec-2022 13:46:24.93341,34.503
31-Dec-2022 13:45:24.87959,29.541
31-Dec-2022 13:44:24.84476,51.619
31-Dec-2022 13:41:52.06503,15.579
31-Dec-2022 13:40:50.96815,38.681
31-Dec-2022 13:39:49.84325,51.556
31-Dec-2022 13:38:08.06076,17.378
31-Dec-2022 13:37:07.01389,15.377
31-Dec-2022 13:36:05.99799,51.619
31-Dec-2022 13:34:16.03999,27.512
31-Dec-2022 13:33:15.79614,35.025
31-Dec-2022 13:32:15.70833,43.3
31-Dec-2022 13:31:15.5815,22.501
31-Dec-2022 13:30:15.52068,24.716
31-Dec-2022 13:29:15.42683,33.089
31-Dec-2022 13:21:13.07112,34.037
31-Dec-2022 13:19:30.23315,35.247
31-Dec-2022 13:18:29.14186,32.627
31-Dec-2022 13:14:47.188,34.183
31-Dec-2022 13:11:54.07475,33.792
31-Dec-2022 13:10:46.87762,35.985
31-Dec-2022 13:08:05.07634,36.46
31-Dec-2022 13:07:04.05551,36.335
31-Dec-2022 13:06:03.92175,35.424
31-Dec-2022 13:04:49.42195,37.185
31-Dec-2022 13:03:35.9817,35.422
31-Dec-2022 13:02:35.74747,35.863
31-Dec-2022 13:01:35.50223,35.723
31-Dec-2022 13:00:33.25926,37.893
31-Dec-2022 12:59:06.43997,35.416
31-Dec-2022 12:58:06.17131,37.25
31-Dec-2022 12:56:53.83374,37.608
31-Dec-2022 12:55:53.70113,35.226
31-Dec-2022 12:54:53.61755,36.013
31-Dec-2022 12:53:44.39815,35.772
31-Dec-2022 12:52:35.21675,36.274
31-Dec-2022 12:51:35.09792,35.855
31-Dec-2022 12:50:34.02103,38.074
31-Dec-2022 12:49:31.80408,35.957
31-Dec-2022 12:48:12.43701,36.112
31-Dec-2022 12:47:12.35118,37.309
31-Dec-2022 12:46:12.25636,35.266
31-Dec-2022 12:45:12.17653,34.899
31-Dec-2022 12:44:12.06371,37.274
31-Dec-2022 12:43:11.99988,35.998
31-Dec-2022 12:42:11.91106,36.737
31-Dec-2022 12:38:18.29918,35.283
31-Dec-2022 12:36:52.79674,36.551
31-Dec-2022 12:34:59.80354,36.644
31-Dec-2022 12:31:29.07112,36.602
31-Dec-2022 12:30:16.83252,37.28
31-Dec-2022 12:29:16.74469,36.403
31-Dec-2022 12:27:38.94446,36.51
31-Dec-2022 12:26:38.88063,36.604
31-Dec-2022 12:25:38.80081,35.319
31-Dec-2022 12:24:38.76698,36.018
31-Dec-2022 12:23:32.13974,37.583
31-Dec-2022 12:22:32.07292,35.613
31-Dec-2022 12:20:26.90794,36.571
31-Dec-2022 12:19:17.62653,37.021
31-Dec-2022 12:18:05.30893,36.443
31-Dec-2022 12:16:50.86317,36.415
31-Dec-2022 12:15:49.78529,36.068
31-Dec-2022 12:14:41.54594,36.355
31-Dec-2022 12:13:41.52213,35.757
31-Dec-2022 12:12:14.07155,36.059
31-Dec-2022 12:11:07.85333,37.897
31-Dec-2022 12:10:05.80838,34.558
31-Dec-2022 12:08:30.09529,35.965
31-Dec-2022 12:07:30.01947,34.151
31-Dec-2022 12:06:29.95264,33.714
31-Dec-2022 12:05:29.8728,35.719
31-Dec-2022 12:04:20.6944,36.381
31-Dec-2022 12:03:20.63258,35.514
31-Dec-2022 12:01:56.1032,34.623
31-Dec-2022 12:00:55.96637,35.419
31-Dec-2022 11:59:55.92554,35.533
31-Dec-2022 11:58:55.82771,35.979
31-Dec-2022 11:57:53.60976,35.416
31-Dec-2022 11:56:53.54393,33.924
31-Dec-2022 11:55:53.43109,35.434
31-Dec-2022 11:54:53.29727,37.069
31-Dec-2022 11:53:53.22743,35.661
31-Dec-2022 11:52:53.15561,33.392
31-Dec-2022 11:51:53.06778,32.912
31-Dec-2022 11:50:53.02795,35.498
31-Dec-2022 11:49:52.94313,35.857
31-Dec-2022 11:48:51.82024,33.772
31-Dec-2022 11:46:58.71803,35.427
31-Dec-2022 11:45:23.985,34.008
31-Dec-2022 11:44:22.85611,35.351
31-Dec-2022 11:43:22.75629,36.669
31-Dec-2022 11:42:21.60539,31.822
31-Dec-2022 11:41:21.56357,36.662
31-Dec-2022 11:40:21.47774,36.638
31-Dec-2022 11:39:21.38191,35.708
31-Dec-2022 11:38:15.20769,35.935
31-Dec-2022 11:37:15.09686,35.373
31-Dec-2022 11:36:11.99185,35.397
31-Dec-2022 11:35:11.90701,36.78
31-Dec-2022 11:34:11.71518,31.767
31-Dec-2022 11:33:11.66637,51.617
31-Dec-2022 11:31:05.32332,42.697
31-Dec-2022 11:30:05.23648,42.208
31-Dec-2022 11:29:05.14766,33.871
31-Dec-2022 11:28:05.02184,35.74
31-Dec-2022 11:27:04.94501,31.957
31-Dec-2022 11:26:04.84918,34.355
31-Dec-2022 11:25:00.7011,33.467
31-Dec-2022 11:24:00.62827,46.347
31-Dec-2022 11:23:00.50244,30.946
31-Dec-2022 11:22:00.3546,35.565
31-Dec-2022 11:20:59.21771,33.547
31-Dec-2022 11:19:57.15076,34.589
31-Dec-2022 11:18:56.97192,36.871
31-Dec-2022 11:17:56.9061,35.129
31-Dec-2022 11:16:56.82327,36.841
31-Dec-2022 11:15:54.67131,34.903
31-Dec-2022 11:13:47.38721,34.942
31-Dec-2022 11:12:47.27538,34.838
31-Dec-2022 11:11:41.04115,36.201
31-Dec-2022 11:10:40.98534,35.364
31-Dec-2022 11:09:40.9035,34.929
31-Dec-2022 11:08:40.85168,34.96
31-Dec-2022 11:07:36.61159,34.606
31-Dec-2022 11:06:36.40176,32.762
31-Dec-2022 11:05:36.16292,33.727
31-Dec-2022 11:04:28.83363,36.079
31-Dec-2022 11:03:27.54173,33.765
31-Dec-2022 11:02:27.2719,35.285
31-Dec-2022 11:01:26.97005,34.799
31-Dec-2022 10:59:35.71196,33.981
31-Dec-2022 10:58:35.58614,35.806
31-Dec-2022 10:57:33.48618,34.41
31-Dec-2022 10:56:17.14232,34.034
31-Dec-2022 10:55:17.0945,35.125
31-Dec-2022 10:54:17.00766,35.228
31-Dec-2022 10:53:16.94284,35.395
31-Dec-2022 10:52:06.60536,33.92
31-Dec-2022 10:50:42.13197,34.963
31-Dec-2022 10:49:42.06715,34.413
31-Dec-2022 10:48:25.72929,35.238
31-Dec-2022 10:47:24.6524,34.072
31-Dec-2022 10:44:29.17223,34.327
31-Dec-2022 10:43:08.54909,34.397
31-Dec-2022 10:42:08.35425,35.208
31-Dec-2022 10:40:55.86064,35.315
31-Dec-2022 10:39:54.57973,33.884
31-Dec-2022 10:38:51.43971,35.172
31-Dec-2022 10:32:47.91556,34.712
31-Dec-2022 10:30:21.37323,34.832
31-Dec-2022 10:29:21.3174,35.341
31-Dec-2022 10:27:59.89821,33.974
31-Dec-2022 10:26:56.85921,37.021
31-Dec-2022 10:25:56.82637,33.66
31-Dec-2022 10:24:53.77036,35.417
31-Dec-2022 10:23:51.70041,33.51
31-Dec-2022 10:22:51.68658,38.425
31-Dec-2022 10:21:50.61369,33.341
31-Dec-2022 10:20:50.54887,50.097
31-Dec-2022 10:19:50.52104,51.613
31-Dec-2022 10:18:50.47223,49.138
31-Dec-2022 10:17:49.41032,35.85
31-Dec-2022 10:16:48.43945,35.759
31-Dec-2022 10:15:34.16672,33.893
31-Dec-2022 10:14:33.07283,34.012
31-Dec-2022 10:13:25.97055,35.692
31-Dec-2022 10:12:21.88847,33.115
31-Dec-2022 10:11:16.74132,39.539
31-Dec-2022 10:10:16.65849,35.931
31-Dec-2022 10:09:13.58148,35.978
31-Dec-2022 10:08:13.57166,35.871
31-Dec-2022 10:07:12.53778,36.755
31-Dec-2022 10:06:10.39081,35.309
31-Dec-2022 10:05:06.24373,36.994
31-Dec-2022 10:04:06.1299,33.839
31-Dec-2022 10:03:05.037,34.732
31-Dec-2022 10:02:03.88611,32.6
31-Dec-2022 10:01:02.79723,35.432
31-Dec-2022 09:59:03.53662,34.609
31-Dec-2022 09:58:03.50079,33.401
31-Dec-2022 09:57:03.48798,32.81
31-Dec-2022 09:55:59.30789,34.865
31-Dec-2022 09:54:59.19406,34.242
31-Dec-2022 09:53:58.07817,51.616
31-Dec-2022 09:52:33.53879,34.865
31-Dec-2022 09:45:08.66644,34.122
31-Dec-2022 09:35:05.69405,34.351
31-Dec-2022 09:32:34.98645,34.286
31-Dec-2022 09:27:28.42091,34.045
31-Dec-2022 09:18:55.08722,34.231
31-Dec-2022 09:14:34.28862,34.627
31-Dec-2022 09:12:03.56502,35.943
31-Dec-2022 09:10:59.42393,35.034
31-Dec-2022 09:09:18.61852,33.568
31-Dec-2022 09:08:15.45848,32.999
31-Dec-2022 09:06:16.2459,34.289
31-Dec-2022 09:04:53.64464,33.912
31-Dec-2022 09:02:29.97247,33.344
31-Dec-2022 09:01:08.43829,33.627
31-Dec-2022 09:00:04.1962,33.755
31-Dec-2022 08:59:02.09924,34.83
31-Dec-2022 08:58:00.98634,33.615
31-Dec-2022 08:57:00.93352,33.326
31-Dec-2022 08:55:59.80763,34.205
31-Dec-2022 08:54:54.59848,33.381
31-Dec-2022 08:53:31.10216,34.394
31-Dec-2022 08:48:24.49564,33.826
31-Dec-2022 08:47:20.32954,34.11
31-Dec-2022 08:45:42.58832,34.602
31-Dec-2022 08:44:38.47023,34.024
31-Dec-2022 08:43:36.36227,32.936
31-Dec-2022 08:42:20.97849,33.488
31-Dec-2022 08:38:21.61423,33.928
31-Dec-2022 08:37:21.52541,33.341
31-Dec-2022 08:35:40.69699,34.165
31-Dec-2022 08:33:39.51627,34.228
31-Dec-2022 08:29:55.40999,34.332
31-Dec-2022 08:27:53.16521,33.935
31-Dec-2022 08:25:45.81009,35.236
31-Dec-2022 08:24:43.67714,33.658
31-Dec-2022 08:23:10.97023,34.056
31-Dec-2022 08:21:13.81877,34.517
31-Dec-2022 08:20:12.69287,34.119
31-Dec-2022 08:15:21.19331,33.61
31-Dec-2022 08:08:59.09697,33.476
31-Dec-2022 08:06:24.29112,33.456
31-Dec-2022 08:04:03.79817,33.791
31-Dec-2022 08:02:59.6272,34.242
31-Dec-2022 08:01:59.60027,33.408
31-Dec-2022 08:00:59.48042,33.532
31-Dec-2022 07:59:37.87923,34.459
31-Dec-2022 07:58:31.55301,33.462
31-Dec-2022 07:56:21.21771,33.452
31-Dec-2022 07:47:10.20361,34.271
31-Dec-2022 07:44:35.40475,34.023
31-Dec-2022 07:43:33.3138,34.549
31-Dec-2022 07:42:33.26398,33.043
31-Dec-2022 07:41:33.14415,33.673
31-Dec-2022 07:39:18.69157,34.469
31-Dec-2022 07:38:16.62262,33.595
31-Dec-2022 07:37:16.51979,33.322
31-Dec-2022 07:33:49.69562,34.119
31-Dec-2022 07:32:32.31268,34.08
31-Dec-2022 07:31:14.93176,33.364
31-Dec-2022 07:26:20.59702,33.516
31-Dec-2022 07:22:43.66319,33.843
31-Dec-2022 07:20:25.17238,35.075
31-Dec-2022 07:19:25.02855,33.805
31-Dec-2022 07:15:40.06322,33.96
31-Dec-2022 07:14:40.0024,33.156
31-Dec-2022 07:11:43.74316,33.691
31-Dec-2022 07:10:12.08932,34.534
31-Dec-2022 07:03:59.40359,33.768
31-Dec-2022 07:01:48.07123,34.052
31-Dec-2022 06:56:32.28011,34.049
31-Dec-2022 06:54:27.93419,33.928
31-Dec-2022 06:51:59.07771,33.711
31-Dec-2022 06:49:29.30417,34.081
31-Dec-2022 06:46:50.44305,34.722
31-Dec-2022 06:45:27.88879,34.05
31-Dec-2022 06:43:43.94818,33.345
31-Dec-2022 06:39:09.96773,34.315
31-Dec-2022 06:37:16.91953,34.6
31-Dec-2022 06:36:07.61311,33.751
31-Dec-2022 06:32:07.09479,33.933
31-Dec-2022 06:29:43.39565,35.053
31-Dec-2022 06:28:42.26575,33.85
31-Dec-2022 06:25:23.65509,33.831
31-Dec-2022 06:22:31.48413,34.218
31-Dec-2022 06:20:49.62263,34.403
31-Dec-2022 06:19:28.07745,34.47
31-Dec-2022 06:18:18.79204,32.219
31-Dec-2022 06:17:17.69315,35.369
31-Dec-2022 06:15:13.21422,34.167
31-Dec-2022 06:13:49.44388,34.74
31-Dec-2022 06:12:49.16005,33.219
31-Dec-2022 06:11:36.64142,34.164
31-Dec-2022 06:10:36.35959,32.877
31-Dec-2022 06:08:47.02762,35.218
31-Dec-2022 06:07:45.78471,33.206
31-Dec-2022 06:06:45.71989,33.277
31-Dec-2022 06:03:26.06618,33.916
31-Dec-2022 06:02:24.92229,34.649
31-Dec-2022 06:00:59.25682,33.242
31-Dec-2022 05:59:15.29921,33.942
31-Dec-2022 05:58:08.05492,34.539
31-Dec-2022 05:56:59.74757,33.626
31-Dec-2022 05:55:09.71657,33.698
31-Dec-2022 05:54:06.60655,34.069
31-Dec-2022 05:41:54.65092,34.036
31-Dec-2022 05:40:54.47809,33.75
31-Dec-2022 05:39:49.21494,33.572
31-Dec-2022 05:37:48.72527,35.524
31-Dec-2022 05:36:43.60112,33.644
31-Dec-2022 05:34:11.78145,33.465
31-Dec-2022 05:33:08.52542,34.195
31-Dec-2022 05:32:02.28619,33.624
31-Dec-2022 05:28:33.31589,33.671
31-Dec-2022 05:26:45.36501,33.56
31-Dec-2022 05:25:41.10593,34.454
31-Dec-2022 05:23:58.16237,33.243
31-Dec-2022 05:22:33.58197,33.997
31-Dec-2022 05:21:33.43214,34.045
31-Dec-2022 05:20:04.7415,33.68
31-Dec-2022 05:16:54.20836,33.427
31-Dec-2022 05:13:21.26379,33.885
31-Dec-2022 05:12:20.0609,33.041
31-Dec-2022 05:08:58.31004,33.791
31-Dec-2022 05:07:36.72285,34.578
31-Dec-2022 05:06:35.58995,33.525
31-Dec-2022 05:05:29.34773,34.995
31-Dec-2022 05:04:28.12584,34.356
31-Dec-2022 05:03:07.5067,33.347
31-Dec-2022 05:02:06.41582,33.959
31-Dec-2022 05:00:10.18842,34.528
31-Dec-2022 04:59:10.09659,34.625
31-Dec-2022 04:58:09.89975,33.029
31-Dec-2022 04:57:08.76086,34.47
31-Dec-2022 04:56:08.64703,35.249
31-Dec-2022 04:55:02.43481,34.491
31-Dec-2022 04:54:00.30486,34.171
31-Dec-2022 04:50:21.08989,34.553
31-Dec-2022 04:49:17.91887,33.782
31-Dec-2022 04:47:43.16083,33.678
31-Dec-2022 04:45:32.74252,33.79
31-Dec-2022 04:44:18.31978,33.578
31-Dec-2022 04:43:16.11983,35.187
31-Dec-2022 04:42:15.02794,33.883
31-Dec-2022 04:40:40.2359,33.697
31-Dec-2022 04:38:25.62633,33.998
31-Dec-2022 04:36:48.81015,33.593
31-Dec-2022 04:34:48.5085,33.548
31-Dec-2022 04:33:46.38153,33.834
31-Dec-2022 04:32:11.5435,34.783
31-Dec-2022 04:31:11.47568,34.447
31-Dec-2022 04:30:10.35378,33.449
31-Dec-2022 04:20:01.81702,33.709
31-Dec-2022 04:18:30.08517,33.594
31-Dec-2022 04:17:29.92935,34.44
31-Dec-2022 04:16:29.79352,33.804
31-Dec-2022 04:15:24.57036,33.875
31-Dec-2022 04:13:21.26707,34.512
31-Dec-2022 04:11:42.46815,34.506
31-Dec-2022 04:10:42.37694,33.716
31-Dec-2022 04:09:15.68787,34.299
